enddate,value
12/21/17 19:08,120
12/21/17 19:18,167
12/21/17 19:52,106
12/21/17 19:57,189
12/21/17 20:02,169
12/21/17 20:04,143
12/21/17 20:17,101
12/21/17 20:21,97
12/21/17 20:24,48
12/21/17 20:30,176
12/21/17 20:36,55
12/22/17 8:31,53
12/22/17 8:43,37
12/22/17 8:44,33
12/22/17 8:50,158
12/22/17 9:03,134
12/22/17 9:05,130
12/22/17 9:11,161
12/22/17 9:13,34
12/22/17 9:28,104
12/22/17 9:33,66
12/22/17 9:38,45
12/22/17 9:39,73
12/22/17 9:48,174
12/22/17 9:49,120
12/22/17 9:56,119
12/22/17 10:01,64
12/22/17 10:05,104
12/22/17 10:21,91
12/22/17 10:26,131
12/22/17 10:32,150
12/22/17 10:39,112
12/22/17 10:50,177
12/22/17 10:56,36
12/22/17 10:59,88
12/22/17 11:07,60
12/22/17 11:13,147
12/22/17 11:17,165
12/22/17 11:21,156
12/22/17 11:27,149
12/22/17 11:29,140
12/22/17 11:38,86
12/22/17 11:56,36
12/22/17 11:58,95
12/22/17 12:22,112
12/22/17 12:26,146
12/22/17 12:29,131
12/22/17 12:38,161
12/22/17 12:53,37
12/22/17 13:01,93
12/22/17 13:07,124
12/22/17 13:10,40
12/22/17 13:16,93
12/22/17 13:22,176
12/22/17 14:07,111
12/22/17 14:18,75
12/22/17 14:22,190
12/22/17 14:33,166
12/22/17 14:35,162
12/22/17 14:42,136
12/22/17 14:45,166
12/22/17 14:50,92
12/22/17 15:05,129
12/22/17 15:18,81
12/22/17 15:46,163
12/22/17 16:16,181
12/24/17 20:14,131
12/24/17 20:24,156
12/24/17 20:30,121
12/24/17 20:35,91
12/24/17 20:38,137
12/24/17 20:45,181
12/24/17 20:52,176
12/24/17 20:54,170
12/24/17 20:57,184
12/24/17 21:02,180
12/24/17 21:08,71
12/24/17 21:14,78
12/24/17 21:18,168
12/24/17 21:27,170
12/24/17 21:29,103
12/24/17 21:33,188
12/24/17 21:37,62
12/24/17 21:52,42
12/24/17 21:53,81
12/24/17 21:58,132
12/24/17 22:06,55
12/24/17 22:11,88
12/24/17 22:18,182
12/24/17 22:23,82
12/24/17 22:44,99
12/24/17 22:47,83
12/26/17 3:58,106
12/26/17 4:07,81
12/26/17 4:16,53
12/26/17 4:22,50
12/26/17 4:27,64
12/26/17 4:28,171
12/26/17 4:35,108
12/26/17 4:42,59
12/26/17 4:46,72
12/26/17 4:48,96
12/26/17 4:54,133
12/26/17 4:58,117
12/26/17 5:04,119
12/26/17 5:11,95
12/26/17 5:17,116
12/26/17 5:21,96
12/26/17 5:23,70
12/26/17 5:32,43
12/26/17 5:33,101
12/26/17 5:42,98
12/26/17 5:44,162
12/26/17 5:51,102
12/26/17 5:57,177
12/26/17 5:58,132
12/26/17 6:07,153
12/26/17 6:15,168
12/26/17 6:19,37
12/26/17 6:26,38
12/26/17 6:32,38
12/26/17 6:35,49
12/26/17 6:39,185
12/26/17 6:45,147
12/26/17 6:49,141
12/26/17 6:54,174
12/26/17 7:05,43
12/26/17 7:15,35
12/26/17 7:18,133
12/26/17 7:29,108
12/26/17 7:33,114
12/26/17 7:42,132
12/26/17 7:44,94
12/26/17 7:50,76
12/26/17 7:55,39
12/26/17 7:59,190
12/26/17 8:05,112
12/26/17 8:13,144
12/26/17 8:19,146
12/26/17 8:22,179
12/26/17 8:30,54
12/26/17 8:46,37
12/26/17 8:50,138
12/26/17 9:01,43
12/26/17 9:03,76
12/26/17 9:11,155
12/26/17 9:16,99
12/26/17 9:21,106
12/26/17 9:26,83
12/26/17 9:32,83
12/26/17 9:36,97
12/26/17 9:39,126
12/26/17 9:47,35
12/26/17 9:51,135
12/26/17 9:55,65
12/26/17 10:01,51
12/26/17 10:06,166
12/26/17 10:11,34
12/26/17 10:15,61
12/26/17 10:35,94
12/26/17 10:40,35
12/26/17 10:43,188
12/26/17 10:49,124
12/26/17 10:55,38
12/26/17 11:00,70
12/26/17 11:03,139
12/26/17 11:10,35
12/26/17 11:16,190
12/26/17 11:19,81
12/26/17 11:26,51
12/26/17 11:29,35
12/26/17 11:36,104
12/26/17 11:40,112
12/26/17 11:45,71
12/26/17 11:57,88
12/26/17 12:01,116
12/26/17 12:04,81
12/26/17 12:08,166
12/26/17 12:15,42
12/26/17 12:23,53
12/26/17 12:29,119
12/26/17 12:33,93
12/26/17 12:41,85
12/26/17 12:46,72
12/26/17 12:49,130
12/26/17 12:55,129
12/26/17 12:57,59
12/26/17 13:05,176
12/26/17 13:09,85
12/26/17 13:15,124
12/26/17 13:17,104
12/26/17 13:26,120
12/26/17 13:33,144
12/26/17 13:42,167
12/26/17 13:44,87
12/26/17 13:54,122
12/26/17 13:58,145
12/26/17 14:03,116
12/26/17 14:24,50
12/26/17 14:27,128
12/26/17 14:39,133
12/26/17 15:00,68
12/26/17 15:04,115
12/26/17 15:09,180
12/26/17 15:13,55
12/26/17 15:25,62
12/26/17 15:30,161
12/26/17 15:33,39
12/26/17 15:42,55
12/26/17 15:44,162
12/26/17 15:51,189
12/26/17 15:54,106
12/26/17 15:58,164
12/26/17 16:05,138
12/26/17 16:16,63
12/26/17 16:22,93
12/26/17 16:36,157
12/26/17 16:38,103
12/26/17 16:44,166
12/26/17 16:53,46
12/26/17 17:11,105
12/26/17 17:15,87
12/26/17 17:20,175
12/26/17 17:30,72
12/26/17 17:33,152
12/26/17 17:39,138
12/26/17 17:43,117
12/26/17 17:51,42
12/26/17 17:54,102
12/26/17 18:00,91
12/26/17 18:04,112
12/26/17 18:08,123
12/26/17 18:15,157
12/26/17 18:22,95
12/26/17 18:26,168
12/26/17 18:29,179
12/26/17 18:37,34
12/26/17 18:38,85
12/26/17 18:42,38
12/26/17 18:55,129
12/26/17 19:13,69
12/26/17 19:18,176
12/26/17 19:24,179
12/26/17 19:31,158
12/27/17 4:58,66
12/27/17 5:08,51
12/27/17 5:21,100
12/27/17 5:23,168
12/27/17 5:37,104
12/27/17 5:47,128
12/27/17 5:49,127
12/27/17 5:57,46
12/27/17 6:07,97
12/27/17 6:08,162
12/27/17 6:12,57
12/27/17 6:19,33
12/27/17 6:27,142
12/27/17 6:29,116
12/27/17 6:33,171
12/27/17 6:39,93
12/27/17 6:42,47
12/27/17 6:51,134
12/27/17 6:55,182
12/27/17 7:02,98
12/27/17 7:06,87
12/27/17 7:07,158
12/27/17 7:16,169
12/27/17 7:18,88
12/27/17 7:27,109
12/27/17 7:28,56
12/27/17 7:32,130
12/27/17 7:39,167
12/27/17 7:43,39
12/27/17 7:49,168
12/27/17 7:57,170
12/27/17 7:59,169
12/27/17 8:07,89
12/27/17 8:08,124
12/27/17 8:13,147
12/27/17 8:18,78
12/27/17 8:26,136
12/27/17 8:28,154
12/27/17 8:36,161
12/27/17 8:39,98
12/27/17 8:42,144
12/27/17 8:49,129
12/27/17 8:53,37
12/27/17 8:58,156
12/27/17 9:07,112
12/27/17 9:15,33
12/27/17 9:18,67
12/27/17 9:23,117
12/27/17 9:29,49
12/27/17 9:33,78
12/27/17 9:39,62
12/27/17 9:46,117
12/27/17 9:49,55
12/27/17 9:57,81
12/27/17 10:01,79
12/27/17 10:02,141
12/27/17 10:12,104
12/27/17 10:17,118
12/27/17 10:26,86
12/27/17 10:31,52
12/27/17 10:50,189
12/27/17 10:55,131
12/27/17 10:58,45
12/27/17 11:03,67
12/27/17 11:11,128
12/27/17 11:22,130
12/27/17 11:23,159
12/27/17 11:27,133
12/27/17 11:56,182
12/27/17 12:02,119
12/27/17 12:04,83
12/28/17 5:02,181
12/28/17 5:27,94
12/28/17 5:33,83
12/28/17 5:37,175
12/28/17 5:48,150
12/28/17 5:56,179
12/28/17 5:59,168
12/28/17 6:06,185
12/28/17 6:08,172
12/28/17 6:15,148
12/28/17 6:19,185
12/28/17 6:27,101
12/28/17 6:28,135
12/28/17 6:34,134
12/28/17 6:39,126
12/28/17 6:43,190
12/28/17 6:48,121
12/28/17 6:57,139
12/28/17 7:06,125
12/28/17 7:13,76
12/28/17 7:18,92
12/28/17 7:24,53
12/28/17 7:30,140
12/28/17 7:33,37
12/28/17 7:38,87
12/28/17 7:44,112
12/28/17 7:49,78
12/28/17 8:01,74
12/28/17 8:02,143
12/28/17 8:19,137
12/28/17 8:25,143
12/28/17 8:27,58
12/28/17 8:33,39
12/28/17 8:41,163
12/28/17 8:52,140
12/28/17 8:56,127
12/28/17 8:59,67
12/28/17 9:04,124
12/28/17 9:10,57
12/28/17 9:15,166
12/28/17 9:21,182
12/28/17 9:23,41
12/28/17 9:30,120
12/28/17 9:37,148
12/28/17 9:45,66
12/28/17 9:59,83
12/28/17 10:03,171
12/28/17 10:27,94
12/28/17 10:32,91
12/28/17 10:36,118
12/28/17 10:42,148
12/28/17 10:43,112
12/28/17 10:51,172
12/28/17 10:53,47
12/28/17 11:20,168
12/28/17 11:22,58
12/28/17 11:30,102
12/28/17 11:34,163
12/28/17 11:38,129
12/28/17 11:46,63
12/28/17 11:48,103
12/28/17 11:53,151
12/28/17 12:02,132
12/28/17 12:03,165
12/28/17 12:10,61
12/28/17 12:16,115
12/28/17 12:20,72
12/28/17 12:22,177
12/28/17 12:28,33
12/28/17 12:33,129
12/28/17 12:42,183
12/28/17 12:45,149
12/28/17 12:48,151
12/28/17 12:56,183
12/28/17 12:59,121
12/28/17 13:03,40
12/28/17 13:11,161
12/28/17 13:13,123
12/28/17 13:18,185
12/28/17 13:25,111
12/28/17 13:48,65
12/28/17 13:54,168
12/28/17 14:01,117
12/28/17 14:04,45
12/28/17 14:09,87
12/28/17 14:13,90
12/28/17 14:17,141
12/28/17 14:25,184
12/28/17 14:28,70
12/28/17 14:35,48
12/28/17 14:42,92
12/28/17 14:47,186
12/28/17 14:48,123
12/28/17 14:53,54
12/28/17 15:01,175
12/28/17 15:06,149
12/28/17 15:09,149
12/28/17 15:16,61
12/28/17 15:19,108
12/28/17 15:24,42
12/28/17 15:31,167
12/28/17 15:36,121
12/28/17 15:42,165
12/28/17 15:43,35
12/28/17 15:51,126
12/28/17 16:02,170
12/28/17 16:05,148
12/28/17 16:09,40
12/28/17 16:17,133
12/28/17 16:20,46
12/28/17 16:25,59
12/28/17 16:31,91
12/28/17 16:35,184
12/28/17 16:41,79
12/28/17 16:47,124
12/28/17 16:50,43
12/28/17 16:54,111
12/28/17 17:00,169
12/28/17 17:07,94
12/28/17 17:10,94
12/28/17 17:12,42
12/28/17 17:18,41
12/28/17 17:26,190
12/28/17 17:30,165
12/28/17 17:32,182
12/28/17 17:42,139
12/28/17 17:46,78
12/28/17 17:50,169
12/28/17 17:53,157
12/28/17 17:58,50
12/28/17 18:11,83
12/28/17 18:17,69
12/28/17 18:20,77
12/28/17 18:32,175
12/28/17 18:36,170
12/28/17 18:42,50
12/28/17 18:46,108
12/28/17 18:48,49
12/28/17 18:53,72
12/28/17 19:01,61
12/28/17 19:05,105
12/28/17 19:11,151
12/28/17 19:15,147
12/28/17 19:20,128
12/28/17 19:25,80
12/28/17 19:29,87
12/28/17 19:32,138
12/30/17 10:05,169
12/30/17 10:07,135
12/30/17 10:14,169
12/30/17 10:27,171
12/30/17 10:36,177
12/30/17 10:45,123
12/30/17 11:56,54
12/30/17 12:26,178
12/29/17 5:21,84
12/29/17 5:23,90
12/29/17 5:37,62
12/29/17 5:38,33
12/29/17 5:46,130
12/29/17 5:50,100
12/29/17 5:53,55
12/29/17 5:59,33
12/29/17 6:03,120
12/29/17 6:09,153
12/29/17 6:13,76
12/29/17 6:20,126
12/29/17 6:25,76
12/29/17 6:28,130
12/29/17 6:34,161
12/29/17 6:40,63
12/29/17 6:49,115
12/29/17 6:53,150
12/29/17 7:01,155
12/29/17 7:03,133
12/29/17 7:11,65
12/29/17 7:17,106
12/29/17 7:19,75
12/29/17 7:23,77
12/29/17 7:31,164
12/29/17 7:41,156
12/29/17 7:49,99
12/29/17 7:56,42
12/29/17 8:00,189
12/29/17 8:03,46
12/29/17 8:08,86
12/29/17 8:13,118
12/29/17 8:20,174
12/29/17 8:26,91
12/29/17 8:31,70
12/29/17 8:36,67
12/29/17 8:38,169
12/29/17 8:44,170
12/29/17 8:51,119
12/29/17 8:59,164
12/29/17 9:04,40
12/29/17 9:23,100
12/29/17 9:41,49
12/29/17 9:47,187
12/29/17 9:57,85
12/29/17 10:21,154
12/29/17 10:26,45
12/29/17 10:32,101
12/29/17 10:46,124
12/29/17 11:03,61
12/29/17 11:10,40
12/29/17 11:15,148
12/29/17 11:18,171
12/29/17 11:39,36
12/29/17 11:51,62
12/29/17 12:00,151
12/29/17 12:07,137
12/29/17 12:10,159
12/29/17 12:29,175
12/30/17 12:30,190
12/30/17 13:07,158
12/30/17 13:31,141
12/30/17 13:34,104
12/30/17 13:39,97
12/30/17 14:13,76
12/30/17 14:31,83
12/30/17 14:32,115
12/30/17 14:37,187
12/30/17 14:44,188
12/30/17 14:56,180
12/30/17 14:59,156
12/30/17 15:05,130
12/30/17 15:09,104
12/30/17 15:12,136
12/30/17 15:23,133
12/30/17 15:27,64
12/30/17 15:33,127
12/30/17 15:39,179
12/30/17 15:43,145
12/30/17 15:51,188
12/30/17 15:54,157
12/30/17 16:00,129
12/30/17 16:06,122
12/30/17 16:09,117
12/30/17 16:24,150
12/30/17 16:28,176
12/30/17 16:36,155
12/30/17 16:50,39
12/30/17 16:53,142
12/30/17 17:02,167
12/30/17 17:09,162
12/30/17 17:26,144
12/30/17 17:28,59
12/30/17 17:36,151
12/30/17 17:38,149
12/30/17 17:44,110
12/31/17 12:41,107
12/31/17 12:44,146
12/31/17 12:46,159
12/31/17 12:52,137
12/31/17 13:11,184
12/31/17 13:16,118
12/31/17 13:17,147
12/31/17 13:22,188
12/31/17 13:30,173
12/31/17 13:49,56
12/31/17 13:53,100
12/31/17 14:01,139
12/31/17 14:02,44
12/31/17 14:11,107
12/31/17 14:14,156
12/31/17 14:23,126
12/31/17 14:28,38
12/31/17 14:36,165
12/31/17 14:38,189
12/31/17 14:44,126
12/31/17 14:54,149
12/31/17 15:26,130
12/31/17 15:30,82
12/31/17 15:33,63
12/31/17 16:01,186
12/31/17 16:03,36
12/31/17 16:14,190
12/31/17 16:18,170
12/31/17 16:26,46
12/31/17 16:31,159
12/31/17 16:36,174
12/31/17 16:40,176
12/31/17 16:43,39
12/31/17 16:47,66
12/31/17 16:52,121
12/31/17 16:57,148
12/31/17 17:30,79
12/31/17 17:32,145
12/31/17 17:39,77
12/31/17 17:45,54
12/31/17 17:49,91
12/31/17 17:53,183
12/31/17 18:00,102
12/31/17 18:05,129
12/31/17 18:07,119
12/31/17 18:12,136
12/31/17 18:17,167
12/31/17 18:22,147
12/31/17 18:41,108
12/31/17 18:43,155
12/31/17 18:50,58
12/31/17 18:56,161
12/31/17 18:59,130
12/31/17 19:03,151
12/31/17 19:21,46
12/31/17 19:26,66
12/31/17 19:30,84
12/31/17 19:34,149
12/31/17 19:37,49
12/31/17 19:43,91
12/31/17 19:49,146
12/31/17 19:54,76
12/31/17 19:59,134
12/31/17 20:12,45
12/31/17 20:25,126
12/31/17 20:31,97
12/31/17 20:41,144
12/31/17 20:42,63
12/31/17 20:47,92
12/31/17 20:52,129
12/31/17 21:12,112
12/31/17 21:28,93
12/31/17 21:41,130
12/31/17 21:45,171
12/31/17 21:49,37
12/31/17 21:56,151
12/31/17 21:57,115
12/31/17 22:11,147
12/31/17 22:15,118
12/31/17 22:18,174
12/31/17 22:30,99
12/31/17 22:36,111
12/31/17 22:38,151
12/31/17 22:45,178
12/31/17 22:50,159
12/31/17 22:54,92
12/31/17 22:58,54
12/31/17 23:03,166
12/31/17 23:08,135
12/31/17 23:13,100
12/31/17 23:27,123
12/31/17 23:34,177
12/31/17 23:38,133
12/31/17 23:48,49
12/31/17 23:53,120
12/31/17 23:59,69
1/1/18 0:09,76
1/1/18 0:12,164
1/1/18 8:52,162
1/1/18 9:00,55
1/1/18 9:09,154
1/1/18 9:14,60
1/1/18 9:19,33
1/1/18 9:22,68
1/1/18 9:37,132
1/1/18 9:46,88
1/1/18 9:51,175
1/1/18 9:54,168
1/1/18 10:06,48
1/1/18 10:07,154
1/1/18 10:14,115
1/1/18 10:20,149
1/1/18 10:26,44
1/1/18 10:28,41
1/1/18 10:35,65
1/1/18 10:40,40
1/1/18 10:45,38
1/1/18 10:51,141
1/1/18 10:54,125
1/1/18 10:59,109
1/1/18 11:03,88
1/1/18 11:12,47
1/1/18 11:20,65
1/1/18 11:25,52
1/1/18 11:28,121
1/1/18 11:36,132
1/1/18 11:41,57
1/1/18 11:45,103
1/1/18 11:50,44
1/1/18 11:55,100
1/1/18 12:01,109
1/1/18 12:04,136
1/1/18 12:07,68
1/1/18 12:14,150
1/1/18 12:19,64
1/1/18 12:22,55
1/1/18 12:27,105
1/1/18 12:32,124
1/1/18 12:38,154
1/1/18 12:46,170
1/1/18 12:48,84
1/1/18 12:53,78
1/1/18 12:57,113
1/1/18 13:04,167
1/1/18 13:08,142
1/1/18 13:18,110
1/1/18 13:26,147
1/1/18 13:27,137
1/1/18 13:37,146
1/1/18 13:43,96
1/1/18 13:50,38
1/1/18 13:52,128
1/1/18 14:04,45
1/1/18 14:10,120
1/1/18 14:18,166
1/1/18 14:26,119
1/1/18 14:28,83
1/1/18 14:32,88
1/1/18 14:38,152
1/1/18 14:42,160
1/1/18 14:50,187
1/1/18 14:54,60
1/1/18 15:00,47
1/1/18 15:03,119
1/1/18 15:09,164
1/1/18 15:15,117
1/1/18 15:21,156
1/1/18 15:24,124
1/1/18 15:29,39
1/1/18 15:36,157
1/1/18 15:46,143
1/1/18 15:47,179
1/1/18 15:53,68
1/1/18 15:59,169
1/1/18 16:03,173
1/1/18 16:07,177
1/1/18 16:16,126
1/1/18 16:19,82
1/1/18 16:22,151
1/1/18 16:31,81
1/1/18 16:34,155
1/1/18 16:41,76
1/1/18 16:45,158
1/1/18 16:51,169
1/1/18 16:56,44
1/1/18 16:59,82
1/1/18 17:03,69
1/1/18 17:07,77
1/1/18 17:16,77
1/1/18 17:19,60
1/1/18 17:22,181
1/1/18 17:29,38
1/1/18 17:33,79
1/1/18 17:37,158
1/2/18 5:32,130
1/2/18 5:39,40
1/2/18 5:43,89
1/2/18 5:53,110
1/2/18 6:01,170
1/2/18 6:02,154
1/2/18 6:08,35
1/2/18 6:16,182
1/2/18 6:18,137
1/2/18 6:26,132
1/2/18 6:31,160
1/2/18 6:35,84
1/2/18 6:40,111
1/2/18 7:00,144
1/2/18 7:06,95
1/2/18 7:11,101
1/2/18 7:16,110
1/2/18 7:18,114
1/2/18 7:25,148
1/2/18 7:29,189
1/2/18 7:33,106
1/2/18 7:38,39
1/2/18 7:42,81
1/2/18 7:48,98
1/2/18 7:52,39
1/2/18 7:57,170
1/2/18 8:05,96
1/2/18 8:07,160
1/2/18 8:13,60
1/2/18 8:18,137
1/2/18 8:25,40
1/2/18 8:34,106
1/2/18 8:41,84
1/2/18 8:44,106
1/2/18 8:51,181
1/2/18 8:55,75
1/2/18 8:57,51
1/2/18 9:05,87
1/2/18 9:08,53
1/2/18 9:26,106
1/2/18 9:30,144
1/2/18 9:32,123
1/2/18 9:40,162
1/2/18 9:43,78
1/2/18 9:49,40
1/2/18 9:56,182
1/2/18 10:00,65
1/2/18 10:02,60
1/2/18 10:10,66
1/2/18 10:14,76
1/2/18 10:20,122
1/2/18 10:22,42
1/2/18 10:31,129
1/2/18 10:34,154
1/2/18 10:48,131
1/2/18 10:59,35
1/2/18 11:08,42
1/2/18 11:14,118
1/2/18 11:23,142
1/2/18 11:27,161
1/2/18 11:38,59
1/2/18 12:00,40
1/2/18 12:05,121
1/2/18 13:00,70
1/2/18 13:15,142
1/2/18 13:20,134
1/2/18 13:26,117
1/2/18 13:30,53
1/2/18 13:33,64
1/2/18 13:55,123
1/2/18 13:57,52
1/2/18 14:09,95
1/2/18 14:55,146
1/2/18 14:59,40
1/2/18 15:03,75
1/2/18 15:31,151
1/2/18 15:50,146
1/2/18 16:37,110
1/2/18 16:57,116
1/2/18 17:15,116
1/2/18 17:20,143
1/2/18 17:24,172
1/2/18 17:36,76
1/2/18 18:18,75
1/2/18 18:25,49
1/2/18 18:36,123
1/2/18 18:40,124
1/2/18 18:46,36
1/2/18 18:50,33
1/2/18 19:02,54
1/3/18 4:33,173
1/3/18 4:37,141
1/3/18 4:47,183
1/3/18 4:56,132
1/3/18 4:57,61
1/3/18 5:03,71
1/3/18 5:08,163
1/3/18 5:12,168
1/3/18 5:19,92
1/3/18 5:42,88
1/3/18 5:52,162
1/3/18 6:00,160
1/3/18 6:04,68
1/3/18 6:09,54
1/3/18 6:15,60
1/3/18 6:18,106
1/3/18 6:23,87
1/3/18 6:31,189
1/3/18 6:39,79
1/3/18 6:42,64
1/3/18 6:50,90
1/3/18 6:53,183
1/3/18 6:57,35
1/3/18 7:02,70
1/3/18 7:11,117
1/3/18 7:16,187
1/3/18 7:22,103
1/3/18 7:27,47
1/3/18 7:34,190
1/3/18 7:37,105
1/3/18 7:44,53
1/3/18 7:47,54
1/3/18 7:53,188
1/3/18 8:01,138
1/3/18 8:04,107
1/3/18 8:10,187
1/3/18 8:15,46
1/3/18 8:19,179
1/3/18 8:24,170
1/3/18 8:27,47
1/3/18 8:35,33
1/3/18 8:41,116
1/3/18 8:42,51
1/3/18 8:50,136
1/3/18 8:54,177
1/3/18 8:57,179
1/3/18 9:03,139
1/3/18 9:09,143
1/3/18 9:13,127
1/3/18 9:21,45
1/3/18 9:23,182
1/3/18 9:27,91
1/3/18 9:34,128
1/3/18 9:38,177
1/3/18 9:44,89
1/3/18 9:50,70
1/3/18 9:54,87
1/3/18 9:59,130
1/3/18 10:03,109
1/3/18 10:08,162
1/3/18 10:14,151
1/3/18 10:21,43
1/3/18 10:22,111
1/3/18 10:27,178
1/3/18 10:35,131
1/3/18 10:40,39
1/3/18 10:44,114
1/3/18 10:51,61
1/3/18 10:55,183
1/3/18 10:57,43
1/3/18 11:06,71
1/3/18 11:09,65
1/3/18 11:12,40
1/3/18 11:18,120
1/3/18 11:25,122
1/3/18 11:31,157
1/3/18 11:34,116
1/3/18 11:40,78
1/3/18 11:45,115
1/3/18 11:47,161
1/3/18 11:56,109
1/3/18 11:58,183
1/3/18 12:05,149
1/3/18 12:07,138
1/3/18 12:13,106
1/3/18 12:20,101
1/3/18 12:22,156
1/3/18 12:31,186
1/3/18 12:32,153
1/3/18 12:40,58
1/3/18 12:46,179
1/3/18 12:51,103
1/3/18 12:53,57
1/3/18 12:59,65
1/3/18 13:03,39
1/3/18 13:11,139
1/3/18 13:13,90
1/3/18 13:18,41
1/3/18 13:22,50
1/3/18 13:28,59
1/3/18 13:32,101
1/3/18 13:41,105
1/3/18 13:46,95
1/3/18 13:50,131
1/3/18 13:53,113
1/3/18 14:13,88
1/3/18 14:21,189
1/3/18 14:32,153
1/3/18 14:36,157
1/4/18 5:14,77
1/4/18 5:25,95
1/4/18 5:28,152
1/4/18 5:35,91
1/4/18 5:40,171
1/4/18 5:43,119
1/4/18 5:48,104
1/4/18 5:56,40
1/4/18 5:59,111
1/4/18 6:03,101
1/4/18 6:07,177
1/4/18 6:16,103
1/4/18 6:19,179
1/4/18 6:24,39
1/4/18 6:30,179
1/4/18 6:34,57
1/4/18 6:40,104
1/4/18 6:45,76
1/4/18 6:50,180
1/4/18 6:53,35
1/4/18 6:58,154
1/4/18 7:02,111
1/4/18 7:08,122
1/4/18 7:14,116
1/4/18 7:17,139
1/4/18 7:25,67
1/4/18 7:29,123
1/4/18 7:32,40
1/4/18 7:40,100
1/4/18 7:43,184
1/4/18 7:48,160
1/4/18 8:01,69
1/4/18 8:06,43
1/4/18 8:16,148
1/4/18 8:18,165
1/4/18 8:26,38
1/4/18 8:30,185
1/4/18 8:36,108
1/4/18 8:40,123
1/4/18 8:45,35
1/4/18 8:51,141
1/4/18 8:53,178
1/4/18 9:00,123
1/4/18 9:04,146
1/4/18 9:11,57
1/4/18 9:15,81
1/4/18 9:17,125
1/4/18 9:21,61
1/4/18 9:28,164
1/4/18 9:36,135
1/4/18 9:39,46
1/4/18 9:44,48
1/4/18 9:47,146
1/4/18 9:55,67
1/4/18 9:57,148
1/4/18 10:04,170
1/4/18 10:09,139
1/4/18 10:12,86
1/4/18 10:54,115
1/4/18 10:56,88
1/4/18 11:02,69
1/4/18 11:08,161
1/4/18 11:12,155
1/4/18 11:21,182
1/4/18 11:25,52
1/4/18 11:27,64
1/4/18 11:36,54
1/4/18 11:39,41
1/4/18 11:42,84
1/4/18 11:50,190
1/4/18 11:56,63
1/4/18 12:00,109
1/4/18 12:06,172
1/4/18 12:11,186
1/4/18 12:14,161
1/4/18 12:18,46
1/4/18 12:23,143
1/4/18 12:29,186
1/4/18 12:36,178
1/4/18 12:40,147
1/4/18 12:45,111
1/4/18 12:47,122
1/4/18 12:53,43
1/4/18 13:00,131
1/4/18 13:02,130
1/4/18 13:07,99
1/4/18 13:15,63
1/4/18 13:21,115
1/4/18 13:26,88
1/4/18 13:30,103
1/4/18 13:32,153
1/4/18 13:47,43
1/4/18 13:52,152
1/4/18 14:16,58
1/4/18 14:18,153
1/4/18 14:26,94
1/4/18 14:29,82
1/4/18 14:35,128
1/4/18 14:37,114
1/4/18 14:46,144
1/5/18 4:46,86
1/5/18 4:47,70
1/5/18 4:56,185
1/5/18 4:59,40
1/5/18 5:04,178
1/5/18 5:10,161
1/5/18 5:14,176
1/5/18 5:21,173
1/5/18 5:25,58
1/5/18 5:29,57
1/5/18 5:32,130
1/5/18 5:39,60
1/5/18 5:45,92
1/5/18 5:47,126
1/5/18 6:00,139
1/5/18 6:05,71
1/5/18 6:11,122
1/5/18 6:14,144
1/5/18 6:41,169
1/5/18 6:45,176
1/5/18 6:47,54
1/5/18 6:52,145
1/5/18 6:59,41
1/5/18 7:06,121
1/5/18 7:08,128
1/5/18 7:16,37
1/5/18 7:18,65
1/5/18 7:22,75
1/5/18 7:30,108
1/5/18 7:35,57
1/5/18 7:38,130
1/5/18 7:42,72
1/5/18 7:47,128
1/5/18 7:53,186
1/5/18 8:01,49
1/5/18 8:08,40
1/5/18 8:13,78
1/5/18 8:19,124
1/5/18 8:27,38
1/5/18 8:42,184
1/5/18 8:50,73
1/5/18 8:52,88
1/5/18 9:00,181
1/5/18 9:03,101
1/5/18 9:07,104
1/5/18 9:16,182
1/5/18 9:18,54
1/5/18 9:24,167
1/5/18 9:31,133
1/5/18 9:33,89
1/5/18 9:39,74
1/5/18 9:45,187
1/5/18 9:50,180
1/5/18 9:56,56
1/5/18 10:01,110
1/5/18 10:04,148
1/5/18 10:08,100
1/5/18 10:12,53
1/5/18 10:20,137
1/5/18 10:30,160
1/5/18 10:56,124
1/5/18 10:57,123
1/5/18 11:19,143
1/5/18 11:25,171
1/5/18 11:30,110
1/5/18 11:44,94
1/5/18 11:50,93
1/5/18 11:54,190
1/5/18 12:03,145
1/5/18 12:15,160
1/5/18 12:19,179
1/5/18 12:25,46
1/5/18 12:30,45
1/5/18 12:32,50
1/5/18 12:46,49
1/5/18 12:50,132
1/5/18 12:53,116
1/5/18 12:57,43
1/5/18 13:02,180
1/5/18 13:10,44
1/5/18 13:15,157
1/5/18 13:18,172
1/5/18 13:31,76
1/5/18 13:34,62
1/5/18 13:40,71
1/5/18 13:46,45
1/5/18 13:49,85
1/5/18 13:54,54
1/5/18 13:57,170
1/5/18 14:04,90
1/5/18 14:15,187
1/5/18 14:18,44
1/5/18 14:26,131
1/5/18 14:27,69
1/5/18 14:38,157
1/5/18 15:02,49
1/5/18 15:07,40
1/5/18 15:35,38
1/5/18 15:46,163
1/5/18 15:57,92
1/5/18 16:25,45
1/5/18 16:28,121
1/5/18 16:32,131
1/5/18 17:00,179
1/5/18 17:02,89
1/5/18 17:11,114
1/6/18 4:35,65
